Word,Word-ID,Syn-ID,Synonym,CEFR,Strength,Syllabel,Word family
miniature,32411,35086,scaled-down,-1,1,3,None
miniature,32411,35087,itty-bitty,-1,3,3,None
miniature,32411,35088,small-scale,-1,3,3,None
peer,542,20,like,1,2,1,None
peer,542,667,match,2,2,1,None
peer,542,1567,companion,4,2,1,None
peer,542,2097,associate,5,3,1,None
peer,542,2507,rival,5,3,1,None
specimen,5672,871,sort,2,2,3,None
specimen,5672,1106,case,3,2,3,None
specimen,5672,1460,instance,5,2,3,None
specimen,5672,1787,pattern,4,2,3,None
specimen,5672,2408,variety,3,1,3,None
specimen,5672,3410,individual,4,2,3,None
specimen,5672,3633,unit,3,2,3,None
specimen,5672,4723,exhibit,5,1,3,None
specimen,5672,4865,representation,6,2,3,None
specimen,5672,5145,representative,4,2,3,None
specimen,5672,5182,proof,4,2,3,None
specimen,5672,6201,illustration,5,2,3,None
specimen,5672,11505,exemplar,-1,2,3,None
specimen,5672,12076,embodiment,-1,2,3,None
specimen,5672,15482,sampling,-1,2,3,None
specimen,5672,17639,model,6,2,3,None
specimen,5672,31319,part,2,2,3,None
specimen,5672,31331,type,2,2,3,None
specimen,5672,31731,copy,2,1,3,None
specimen,5672,32173,exemplification,-1,2,3,None
specimen,5672,32642,cross section,-1,3,3,None
specimen,5672,36964,species,4,2,3,None
specimen,5672,37262,case history,-1,3,3,None
declaration,6954,22,story,2,2,4,None
declaration,6954,96,notice,3,2,4,None
declaration,6954,255,information,2,2,4,None
declaration,6954,294,report,3,2,4,None
declaration,6954,843,explanation,3,2,4,None
declaration,6954,953,expression,4,2,4,None
declaration,6954,1477,advertisement,2,2,4,None
declaration,6954,1644,pitch,4,2,4,None
declaration,6954,2494,communication,3,2,4,None
declaration,6954,2682,bomb,3,2,4,None
declaration,6954,3088,profession,3,2,4,None
declaration,6954,3102,remark,4,2,4,None
declaration,6954,3447,oath,-1,2,4,None
declaration,6954,3754,admission,5,2,4,None
declaration,6954,4239,statement,4,2,4,None
declaration,6954,4751,testimony,5,2,4,None
declaration,6954,4759,allegation,5,2,4,None
declaration,6954,5073,presentation,3,2,4,None
declaration,6954,5761,revelation,6,2,4,None
declaration,6954,5908,exposition,-1,2,4,None
declaration,6954,6519,publication,4,2,4,None
declaration,6954,7000,announcement,3,2,4,None
declaration,6954,7606,deposition,-1,2,4,None
declaration,6954,8371,notification,-1,2,4,None
declaration,6954,8649,disclosure,5,2,4,None
declaration,6954,10471,protestation,-1,2,4,None
declaration,6954,14606,avowal,-1,2,4,None
declaration,6954,20915,spiel,-1,2,4,None
declaration,6954,24013,acknowledgment,-1,2,4,None
declaration,6954,24406,broadcast,4,2,4,None
declaration,6954,29050,promulgation,-1,2,4,None
declaration,6954,29688,attestation,-1,2,4,None
declaration,6954,32021,answer,1,2,4,None
declaration,6954,33508,affirmation,-1,2,4,None
declaration,6954,34721,saying,5,2,4,None
declaration,6954,35366,say so,-1,3,4,None
declaration,6954,36482,utterance,-1,2,4,None
declaration,6954,37012,enunciation,-1,2,4,None
subtle,24084,177,fine,1,3,1,None
subtle,24084,433,deep,2,3,1,None
subtle,24084,780,thin,2,3,1,None
subtle,24084,1671,faint,4,1,1,None
subtle,24084,1944,slight,4,1,1,None
subtle,24084,3629,sophisticated,4,1,1,None
subtle,24084,4943,mental,4,3,1,None
subtle,24084,5448,suggestive,-1,3,1,None
subtle,24084,5671,indirect,6,1,1,None
subtle,24084,6139,ingenious,-1,1,1,None
subtle,24084,6923,indistinct,-1,3,1,None
subtle,24084,6936,exquisite,6,1,1,None
subtle,24084,8322,refined,-1,3,1,None
subtle,24084,11686,tenuous,-1,3,1,None
subtle,24084,13582,understated,-1,1,1,None
subtle,24084,19385,hairline,-1,3,1,None
subtle,24084,19852,attenuate,-1,3,1,None
subtle,24084,21414,implied,-1,3,1,None
subtle,24084,23349,inconspicuous,-1,3,1,None
subtle,24084,28269,ethereal,-1,3,1,None
subtle,24084,32790,penetrating,-1,3,1,None
subtle,24084,32791,profound,6,1,1,None
subtle,24084,32985,illusive,-1,3,1,None
subtle,24084,33306,discriminating,-1,3,1,None
subtle,24084,34934,attenuated,-1,3,1,None
subtle,26199,177,fine,1,3,1,None
subtle,26199,433,deep,2,3,1,None
subtle,26199,780,thin,2,3,1,None
subtle,26199,1671,faint,4,1,1,None
subtle,26199,1944,slight,4,1,1,None
subtle,26199,3629,sophisticated,4,1,1,None
subtle,26199,4943,mental,4,3,1,None
subtle,26199,5448,suggestive,-1,3,1,None
subtle,26199,5671,indirect,6,1,1,None
subtle,26199,6139,ingenious,-1,1,1,None
subtle,26199,6923,indistinct,-1,3,1,None
subtle,26199,6936,exquisite,6,1,1,None
subtle,26199,8322,refined,-1,3,1,None
subtle,26199,11686,tenuous,-1,3,1,None
subtle,26199,13582,understated,-1,1,1,None
subtle,26199,19385,hairline,-1,3,1,None
subtle,26199,19852,attenuate,-1,3,1,None
subtle,26199,21414,implied,-1,3,1,None
subtle,26199,23349,inconspicuous,-1,3,1,None
subtle,26199,28269,ethereal,-1,3,1,None
subtle,26199,32790,penetrating,-1,3,1,None
subtle,26199,32791,profound,6,1,1,None
subtle,26199,32985,illusive,-1,3,1,None
subtle,26199,33306,discriminating,-1,3,1,None
subtle,26199,34934,attenuated,-1,3,1,None
subtle,24589,177,fine,1,3,1,None
subtle,24589,433,deep,2,3,1,None
subtle,24589,780,thin,2,3,1,None
subtle,24589,1671,faint,4,1,1,None
subtle,24589,1944,slight,4,1,1,None
subtle,24589,3629,sophisticated,4,1,1,None
subtle,24589,4943,mental,4,3,1,None
subtle,24589,5448,suggestive,-1,3,1,None
subtle,24589,5671,indirect,6,1,1,None
subtle,24589,6139,ingenious,-1,1,1,None
subtle,24589,6923,indistinct,-1,3,1,None
subtle,24589,6936,exquisite,6,1,1,None
subtle,24589,8322,refined,-1,3,1,None
subtle,24589,11686,tenuous,-1,3,1,None
subtle,24589,13582,understated,-1,1,1,None
subtle,24589,19385,hairline,-1,3,1,None
subtle,24589,19852,attenuate,-1,3,1,None
subtle,24589,21414,implied,-1,3,1,None
subtle,24589,23349,inconspicuous,-1,3,1,None
subtle,24589,28269,ethereal,-1,3,1,None
subtle,24589,32790,penetrating,-1,3,1,None
subtle,24589,32791,profound,6,1,1,None
subtle,24589,32985,illusive,-1,3,1,None
subtle,24589,33306,discriminating,-1,3,1,None
subtle,24589,34934,attenuated,-1,3,1,None
subtle,26598,177,fine,1,3,1,None
subtle,26598,433,deep,2,3,1,None
subtle,26598,780,thin,2,3,1,None
subtle,26598,1671,faint,4,1,1,None
subtle,26598,1944,slight,4,1,1,None
subtle,26598,3629,sophisticated,4,1,1,None
subtle,26598,4943,mental,4,3,1,None
subtle,26598,5448,suggestive,-1,3,1,None
subtle,26598,5671,indirect,6,1,1,None
subtle,26598,6139,ingenious,-1,1,1,None
subtle,26598,6923,indistinct,-1,3,1,None
subtle,26598,6936,exquisite,6,1,1,None
subtle,26598,8322,refined,-1,3,1,None
subtle,26598,11686,tenuous,-1,3,1,None
subtle,26598,13582,understated,-1,1,1,None
subtle,26598,19385,hairline,-1,3,1,None
subtle,26598,19852,attenuate,-1,3,1,None
subtle,26598,21414,implied,-1,3,1,None
subtle,26598,26298,inconspicuous,-1,3,1,None
subtle,26598,28269,ethereal,-1,3,1,None
subtle,26598,32790,penetrating,-1,3,1,None
subtle,26598,32791,profound,6,1,1,None
subtle,26598,32985,illusive,-1,3,1,None
subtle,26598,33306,discriminating,-1,3,1,None
subtle,26598,34934,attenuated,-1,3,1,None
subtle,27806,177,fine,1,3,1,None
subtle,27806,433,deep,2,3,1,None
subtle,27806,780,thin,2,3,1,None
subtle,27806,1671,faint,4,1,1,None
subtle,27806,1944,slight,4,1,1,None
subtle,27806,3629,sophisticated,4,1,1,None
subtle,27806,4943,mental,4,3,1,None
subtle,27806,5448,suggestive,-1,3,1,None
subtle,27806,5671,indirect,6,1,1,None
subtle,27806,6139,ingenious,-1,1,1,None
subtle,27806,6923,indistinct,-1,3,1,None
subtle,27806,6936,exquisite,6,1,1,None
subtle,27806,8322,refined,-1,3,1,None
subtle,27806,11686,tenuous,-1,3,1,None
subtle,27806,13582,understated,-1,1,1,None
subtle,27806,19385,hairline,-1,3,1,None
subtle,27806,19852,attenuate,-1,3,1,None
subtle,27806,21414,implied,-1,3,1,None
subtle,27806,26298,inconspicuous,-1,3,1,None
subtle,27806,28269,ethereal,-1,3,1,None
subtle,27806,32790,penetrating,-1,3,1,None
subtle,27806,32791,profound,6,1,1,None
subtle,27806,32985,illusive,-1,3,1,None
subtle,27806,33306,discriminating,-1,3,1,None
subtle,27806,34934,attenuated,-1,3,1,None
subtle,19379,177,fine,1,3,1,None
subtle,19379,433,deep,2,3,1,None
subtle,19379,780,thin,2,3,1,None
subtle,19379,1671,faint,4,1,1,None
subtle,19379,1944,slight,4,1,1,None
subtle,19379,3629,sophisticated,4,1,1,None
subtle,19379,4943,mental,4,3,1,None
subtle,19379,5448,suggestive,-1,3,1,None
subtle,19379,5671,indirect,6,1,1,None
subtle,19379,6139,ingenious,-1,1,1,None
subtle,19379,6923,indistinct,-1,3,1,None
subtle,19379,6936,exquisite,6,1,1,None
subtle,19379,8322,refined,-1,3,1,None
subtle,19379,11686,tenuous,-1,3,1,None
subtle,19379,13582,understated,-1,1,1,None
subtle,19379,19385,hairline,-1,3,1,None
subtle,19379,19852,attenuate,-1,3,1,None
subtle,19379,21414,implied,-1,3,1,None
subtle,19379,23349,inconspicuous,-1,3,1,None
subtle,19379,28269,ethereal,-1,3,1,None
subtle,19379,32790,penetrating,-1,3,1,None
subtle,19379,32791,profound,6,1,1,None
subtle,19379,32985,illusive,-1,3,1,None
subtle,19379,33306,discriminating,-1,3,1,None
subtle,19379,34934,attenuated,-1,3,1,None
subtle,1738,177,fine,1,1,1,None
subtle,1738,433,deep,2,1,1,None
subtle,1738,780,thin,2,1,1,None
subtle,1738,1671,faint,4,3,1,None
subtle,1738,1944,slight,4,3,1,None
subtle,1738,3171,inconspicuous,-1,1,1,None
subtle,1738,3629,sophisticated,4,3,1,None
subtle,1738,4943,mental,4,1,1,None
subtle,1738,5448,suggestive,-1,1,1,None
subtle,1738,5671,indirect,6,3,1,None
subtle,1738,6139,ingenious,-1,3,1,None
subtle,1738,6923,indistinct,-1,1,1,None
subtle,1738,6936,exquisite,6,3,1,None
subtle,1738,7440,ethereal,-1,1,1,None
subtle,1738,8322,refined,-1,1,1,None
subtle,1738,11686,tenuous,-1,1,1,None
subtle,1738,13582,understated,-1,3,1,None
subtle,1738,19385,hairline,-1,1,1,None
subtle,1738,19852,attenuate,-1,1,1,None
subtle,1738,21414,implied,-1,1,1,None
subtle,15545,177,fine,1,1,1,None
subtle,15545,433,deep,2,1,1,None
subtle,15545,780,thin,2,1,1,None
subtle,15545,1671,faint,4,3,1,None
subtle,15545,1944,slight,4,3,1,None
subtle,15545,3629,sophisticated,4,3,1,None
subtle,15545,4943,mental,4,1,1,None
subtle,15545,5448,suggestive,-1,1,1,None
subtle,15545,5671,indirect,6,3,1,None
subtle,15545,6139,ingenious,-1,3,1,None
subtle,15545,6923,indistinct,-1,1,1,None
subtle,15545,6936,exquisite,6,3,1,None
subtle,15545,7440,ethereal,-1,1,1,None
subtle,15545,8322,refined,-1,1,1,None
subtle,15545,11686,tenuous,-1,1,1,None
subtle,15545,13582,understated,-1,3,1,None
subtle,15545,19385,hairline,-1,1,1,None
subtle,15545,19852,attenuate,-1,1,1,None
subtle,15545,21414,implied,-1,1,1,None
subtle,15545,23349,inconspicuous,-1,1,1,None
dumb,31833,532,quiet,2,3,1,None
dumb,31833,1757,silent,3,3,1,None
dumb,31833,4189,mute,-1,3,1,None
dumb,31833,10547,wordless,-1,3,1,None
dumb,31833,10897,speechless,5,1,1,None
dumb,31833,12679,incoherent,-1,3,1,None
dumb,31833,14563,inarticulate,-1,3,1,None
dumb,31833,22126,mousy,-1,3,1,None
dumb,31833,31663,uncommunicative,-1,3,1,None
dumb,31833,34228,mum,1,3,1,None
dumb,31833,36753,soundless,-1,3,1,None
dumb,31833,37460,voiceless,-1,3,1,None
desiring,34200,11805,desirous,-1,3,3,None
confront,3392,484,brave,3,2,2,None
confront,3392,1275,beard,1,2,2,None
confront,3392,1352,encounter,4,1,2,None
confront,3392,1999,defy,6,1,2,None
confront,3392,2154,oppose,4,1,2,None
confront,3392,3314,resist,5,1,2,None
confront,3392,3949,withstand,6,2,2,None
confront,3392,4125,scorn,-1,2,2,None
confront,3392,7676,affront,-1,2,2,None
confront,3392,8733,flout,-1,2,2,None
confront,3392,9668,repel,-1,1,2,None
confront,3392,13360,accost,-1,1,2,None
confront,3392,23152,meet,1,1,2,None
confront,3392,31430,front,2,2,2,None
confront,3392,38538,dare,4,2,2,None
formula,5150,229,way,2,2,3,formula
formula,5150,1130,form,4,2,3,formula
formula,5150,2302,direction,3,2,3,formula
formula,5150,2731,ritual,6,2,3,formula
formula,5150,2747,rite,-1,2,3,formula
formula,5150,2855,rote,-1,2,3,formula
formula,5150,2976,description,3,2,3,formula
formula,5150,3259,code,4,2,3,formula
formula,5150,3475,custom,3,2,3,formula
formula,5150,3835,method,3,2,3,formula
formula,5150,3968,blueprint,-1,2,3,formula
formula,5150,4891,principle,5,2,3,formula
formula,5150,4994,creed,-1,2,3,formula
formula,5150,5369,procedure,4,2,3,formula
formula,5150,5833,equation,5,2,3,formula
formula,5150,8509,credo,-1,2,3,formula
formula,5150,10327,maxim,-1,2,3,formula
formula,5150,12700,rubric,-1,2,3,formula
formula,5150,14466,canon,-1,2,3,formula
formula,5150,16298,prescription,3,2,3,formula
formula,5150,16639,precept,-1,2,3,formula
formula,5150,17755,modus operandi,-1,1,3,formula
formula,5150,19285,theorem,-1,2,3,formula
formula,5150,19978,modus operandi,-1,1,3,formula
narrative,31420,4894,fictional,6,3,3,None
narrative,31420,5168,historical,3,1,3,None
narrative,31420,6671,anecdotal,-1,3,3,None
narrative,31420,7202,sequential,-1,3,3,None
narrative,31420,11624,reported,-1,3,3,None
narrative,31420,32984,fictive,-1,3,3,None
warrant,34393,112,right,1,2,2,warrant
warrant,34393,674,sticker,-1,2,2,warrant
warrant,34393,738,permission,3,1,2,warrant
warrant,34393,1174,ticket,1,1,2,warrant
warrant,34393,1750,pass,3,2,2,warrant
warrant,34393,1899,foundation,5,2,2,warrant
warrant,34393,3623,license,5,1,2,warrant
warrant,34393,3710,security,3,2,2,warrant
warrant,34393,3857,token,5,2,2,warrant
warrant,34393,3945,authority,4,2,2,warrant
warrant,34393,4543,tag,4,2,2,warrant
warrant,34393,4825,passport,2,1,2,warrant
warrant,34393,4868,permit,3,1,2,warrant
warrant,34393,4899,guarantee,4,2,2,warrant
warrant,34393,5426,assurance,5,2,2,warrant
warrant,34393,6215,commission,4,2,2,warrant
warrant,34393,6235,shingle,-1,2,2,warrant
warrant,34393,6444,sanction,5,1,2,warrant
warrant,34393,6820,warranty,-1,2,2,warrant
warrant,34393,7132,basis,5,2,2,warrant
warrant,34393,7181,pledge,5,1,2,warrant
warrant,34393,7569,word,1,2,2,warrant
warrant,34393,7731,certificate,3,1,2,warrant
warrant,34393,10441,pawn,-1,2,2,warrant
warrant,34393,11248,accreditation,-1,1,2,warrant
warrant,34393,12694,credential,-1,1,2,warrant
warrant,34393,14008,verification,-1,2,2,warrant
warrant,34393,16019,carte blanche,-1,3,2,warrant
warrant,34393,16230,subpoena,-1,1,2,warrant
warrant,34393,19149,earnest,-1,2,2,warrant
warrant,34393,29079,summons,-1,1,2,warrant
warrant,34393,32817,okay,1,2,2,warrant
warrant,34393,33829,green light,-1,3,2,warrant
warrant,34393,35365,authentication,-1,2,2,warrant
warrant,34393,37142,credentials,-1,2,2,warrant
vicinity,4054,1572,around,2,1,4,None
vicinity,4054,2205,environment,2,2,4,None
vicinity,4054,2825,turf,-1,2,4,None
vicinity,4054,3316,hood,-1,2,4,None
vicinity,4054,3636,range,3,2,4,None
vicinity,4054,4508,district,3,2,4,None
vicinity,4054,5427,territory,4,2,4,None
vicinity,4054,5479,proximity,6,3,4,None
vicinity,4054,7264,neighborhood,-1,3,4,None
vicinity,4054,11512,precinct,-1,2,4,None
vicinity,4054,11542,locality,-1,2,4,None
vicinity,4054,19510,ballpark,-1,2,4,None
witch,2688,10806,magician,-1,1,1,None
witch,2688,22374,sorcerer,-1,2,1,None
witch,2688,25180,conjurer,-1,2,1,None
witch,2688,34526,enchanter,-1,2,1,None
witch,2688,34527,necromancer,-1,2,1,None
awesome,1213,286,mean,2,1,3,None
awesome,1213,360,wondrous,-1,3,3,None
awesome,1213,451,awful,2,3,3,None
awesome,1213,575,beautiful,1,3,3,None
awesome,1213,713,hairy,-1,1,3,None
awesome,1213,733,terrible,2,3,3,None
awesome,1213,2301,dreadful,-1,3,3,None
awesome,1213,2519,nervous,3,1,3,None
awesome,1213,2525,majestic,-1,1,3,None
awesome,1213,2611,terrifying,4,3,3,None
awesome,1213,2934,magnificent,3,3,3,None
awesome,1213,2955,fearful,6,1,3,None
awesome,1213,3571,breathtaking,4,3,3,None
awesome,1213,3626,stunning,4,3,3,None
awesome,1213,3757,formidable,6,3,3,None
awesome,1213,3801,fearsome,-1,3,3,None
awesome,1213,4651,horrifying,6,3,3,None
awesome,1213,4880,impressive,4,3,3,None
awesome,1213,5250,frightening,3,3,3,None
awesome,1213,5265,daunting,-1,1,3,None
awesome,1213,5337,alarming,5,3,3,None
awesome,1213,5465,shocking,3,3,3,None
awesome,1213,5651,striking,4,1,3,None
awesome,1213,6063,overwhelming,5,3,3,None
awesome,1213,9538,intimidating,-1,3,3,None
awesome,1213,10726,moving,4,1,3,None
awesome,1213,13638,imposing,-1,3,3,None
awesome,1213,16841,astonishing,4,3,3,None
awesome,1213,28086,grand,4,1,3,None
chapel,6053,2270,sanctuary,-1,1,2,None
chapel,6053,3251,church,2,1,2,None
chapel,6053,16269,oratory,-1,2,2,None
chapel,6053,17071,tabernacle,-1,2,2,None
chapel,6053,35036,shrine,-1,1,2,None
inherit,3087,25,get,1,2,3,inherit
inherit,3087,1155,receive,2,1,3,inherit
inherit,3087,5051,derive,4,1,3,inherit
inherit,3087,5799,acquire,4,1,3,inherit
inherit,3087,7029,obtain,4,1,3,inherit
inherit,3087,32785,succeed,3,1,3,inherit
discomfort,5748,190,trouble,3,1,3,None
discomfort,5748,415,ache,3,1,3,None
discomfort,5748,551,hurt,2,2,3,None
discomfort,5748,1448,embarrassment,4,1,3,None
discomfort,5748,4039,upset,4,2,3,None
discomfort,5748,5240,hardship,5,1,3,None
discomfort,5748,7829,distress,5,2,3,None
discomfort,5748,7919,malaise,-1,2,3,None
discomfort,5748,13557,disquiet,-1,1,3,None
discomfort,5748,14496,vexation,-1,2,3,None
discomfort,5748,32201,displeasure,-1,1,3,None
discomfort,5748,33582,nuisance,4,2,3,None
discomfort,5748,33781,annoyance,5,1,3,None
discomfort,5748,33785,soreness,-1,1,3,None
discomfort,5748,35489,uneasiness,-1,1,3,None
discomfort,5748,35720,discomfiture,-1,2,3,None
discomfort,5748,39234,unpleasantness,-1,1,3,None
turmoil,6031,190,trouble,3,1,2,None
turmoil,6031,646,stir,3,2,2,None
turmoil,6031,1031,noise,1,2,2,None
turmoil,6031,1386,flurry,-1,2,2,None
turmoil,6031,2433,row,-1,2,2,None
turmoil,6031,2449,confusion,4,1,2,None
turmoil,6031,2869,whirl,-1,2,2,None
turmoil,6031,3228,commotion,-1,2,2,None
turmoil,6031,3350,uproar,-1,2,2,None
turmoil,6031,3705,hectic,5,3,2,None
turmoil,6031,3889,anxiety,4,1,2,None
turmoil,6031,4313,disorder,6,2,2,None
turmoil,6031,5187,riot,5,1,2,None
turmoil,6031,5215,ailment,-1,2,2,None
turmoil,6031,5354,violence,4,1,2,None
turmoil,6031,5599,disturbance,5,1,2,None
turmoil,6031,6187,strife,-1,1,2,None
turmoil,6031,6825,unrest,6,1,2,None
turmoil,6031,7829,distress,5,2,2,None
turmoil,6031,8388,agitation,-1,2,2,None
turmoil,6031,9370,ferment,-1,2,2,None
turmoil,6031,9893,bustle,-1,2,2,None
turmoil,6031,9995,flap,-1,2,2,None
turmoil,6031,10158,lather,-1,2,2,None
turmoil,6031,10824,turbulence,-1,1,2,None
turmoil,6031,11302,dither,-1,2,2,None
turmoil,6031,11978,hubbub,-1,2,2,None
turmoil,6031,12298,pandemonium,-1,2,2,None
turmoil,6031,13557,disquiet,-1,2,2,None
turmoil,6031,23270,bedlam,-1,2,2,None
turmoil,6031,24114,topsy-turvy,-1,3,2,None
turmoil,6031,30288,fuss,5,2,2,None
turmoil,6031,31489,restlessness,-1,2,2,None
turmoil,6031,32686,hassle,-1,2,2,None
turmoil,6031,33048,tumult,-1,1,2,None
turmoil,6031,33518,mix-up,-1,2,2,None
turmoil,6031,34367,to-do,-1,2,2,None
turmoil,6031,35975,free-for-all,-1,2,2,None
turmoil,6031,38842,restiveness,-1,2,2,None
deodorant,21590,6844,cosmetic,-1,3,3,None
deodorant,21590,9483,cleanser,-1,3,3,None
deodorant,21590,15658,disinfectant,-1,3,3,None
deodorant,21590,21963,antiperspirant,-1,2,3,None
stale,6903,244,hard,2,3,1,None
stale,6903,529,flat,3,3,1,None
stale,6903,696,smelly,-1,1,1,None
stale,6903,2246,rank,5,2,1,None
stale,6903,3044,parched,-1,2,1,None
stale,6903,3144,sour,3,1,1,None
