Word,Word-ID,Syn-ID,Synonym,CEFR,Strength,Syllabel
aggressive,27601,5388,destructive,5,1,3
aggressive,27601,5902,disruptive,6,3,3
aggressive,27601,5913,warlike,-1,3,3
aggressive,27601,6185,disturbing,6,3,3
aggressive,27601,6242,intrusive,-1,1,3
aggressive,27601,6939,barbaric,-1,3,3
aggressive,27601,7060,offensive,4,3,3
aggressive,27601,7756,contentious,-1,1,3
aggressive,27601,8766,militant,5,3,3
aggressive,27601,11146,rapacious,-1,3,3
aggressive,27601,11584,hawkish,-1,3,3
aggressive,27601,12559,attacking,-1,3,3
aggressive,27601,18624,combative,-1,1,3
aggressive,27601,23781,pugnacious,-1,3,3
aggressive,27601,23965,intruding,-1,3,3
aggressive,27601,31695,antipathetic,-1,3,3
aggressive,27601,32532,bellicose,-1,3,3
aggressive,27601,35646,encroaching,-1,3,3
aggressive,28565,3504,threatening,-1,1,3
aggressive,28565,5388,destructive,5,1,3
aggressive,28565,5902,disruptive,6,3,3
aggressive,28565,5913,warlike,-1,3,3
aggressive,28565,6185,disturbing,6,3,3
aggressive,28565,6242,intrusive,-1,1,3
aggressive,28565,6939,barbaric,-1,3,3
aggressive,28565,7060,offensive,4,3,3
aggressive,28565,7756,contentious,-1,1,3
aggressive,28565,8766,militant,5,3,3
aggressive,28565,11146,rapacious,-1,3,3
aggressive,28565,11584,hawkish,-1,3,3
aggressive,28565,12559,attacking,-1,3,3
aggressive,28565,18624,combative,-1,1,3
aggressive,28565,23781,pugnacious,-1,3,3
aggressive,28565,23965,intruding,-1,3,3
aggressive,28565,31695,antipathetic,-1,3,3
aggressive,28565,32532,bellicose,-1,3,3
aggressive,28565,35646,encroaching,-1,3,3
aggressive,30904,3504,threatening,-1,1,3
aggressive,30904,5388,destructive,5,1,3
aggressive,30904,5902,disruptive,6,3,3
aggressive,30904,5913,warlike,-1,3,3
aggressive,30904,6185,disturbing,6,3,3
aggressive,30904,6242,intrusive,-1,1,3
aggressive,30904,6939,barbaric,-1,3,3
aggressive,30904,7060,offensive,4,3,3
aggressive,30904,7756,contentious,-1,1,3
aggressive,30904,8766,militant,5,3,3
aggressive,30904,11146,rapacious,-1,3,3
aggressive,30904,11584,hawkish,-1,3,3
aggressive,30904,12559,attacking,-1,3,3
aggressive,30904,18624,combative,-1,1,3
aggressive,30904,23781,pugnacious,-1,3,3
aggressive,30904,23965,intruding,-1,3,3
aggressive,30904,31695,antipathetic,-1,3,3
aggressive,30904,32532,bellicose,-1,3,3
aggressive,30904,35646,encroaching,-1,3,3
aggressive,15845,3504,threatening,-1,1,3
aggressive,15845,5388,destructive,5,1,3
aggressive,15845,5902,disruptive,6,3,3
aggressive,15845,5913,warlike,-1,3,3
aggressive,15845,6185,disturbing,6,3,3
aggressive,15845,6242,intrusive,-1,1,3
aggressive,15845,6939,barbaric,-1,3,3
aggressive,15845,7060,offensive,4,3,3
aggressive,15845,7756,contentious,-1,1,3
aggressive,15845,8766,militant,5,3,3
aggressive,15845,11146,rapacious,-1,3,3
aggressive,15845,11584,hawkish,-1,3,3
aggressive,15845,12559,attacking,-1,3,3
aggressive,15845,18624,combative,-1,1,3
aggressive,15845,23781,pugnacious,-1,3,3
aggressive,15845,23965,intruding,-1,3,3
aggressive,15845,31695,antipathetic,-1,3,3
aggressive,15845,32532,bellicose,-1,3,3
aggressive,15845,35646,encroaching,-1,3,3
aggressive,17482,3504,threatening,-1,1,3
aggressive,17482,5388,destructive,5,1,3
aggressive,17482,5902,disruptive,6,3,3
aggressive,17482,5913,warlike,-1,3,3
aggressive,17482,6185,disturbing,6,3,3
aggressive,17482,6242,intrusive,-1,1,3
aggressive,17482,6939,barbaric,-1,3,3
aggressive,17482,7060,offensive,4,3,3
aggressive,17482,7756,contentious,-1,1,3
aggressive,17482,8766,militant,5,3,3
aggressive,17482,11146,rapacious,-1,3,3
aggressive,17482,11584,hawkish,-1,3,3
aggressive,17482,12559,attacking,-1,3,3
aggressive,17482,18624,combative,-1,1,3
aggressive,17482,23781,pugnacious,-1,3,3
aggressive,17482,23965,intruding,-1,3,3
aggressive,17482,31695,antipathetic,-1,3,3
aggressive,17482,32532,bellicose,-1,3,3
aggressive,17482,35646,encroaching,-1,3,3
aggressive,18234,3504,threatening,-1,1,3
aggressive,18234,5388,destructive,5,1,3
aggressive,18234,5902,disruptive,6,3,3
aggressive,18234,5913,warlike,-1,3,3
aggressive,18234,6185,disturbing,6,3,3
aggressive,18234,6242,intrusive,-1,1,3
aggressive,18234,6939,barbaric,-1,3,3
aggressive,18234,7060,offensive,4,3,3
aggressive,18234,7756,contentious,-1,1,3
aggressive,18234,8766,militant,5,3,3
aggressive,18234,11146,rapacious,-1,3,3
aggressive,18234,11584,hawkish,-1,3,3
aggressive,18234,12559,attacking,-1,3,3
aggressive,18234,18624,combative,-1,1,3
aggressive,18234,23781,pugnacious,-1,3,3
aggressive,18234,23965,intruding,-1,3,3
aggressive,18234,31695,antipathetic,-1,3,3
aggressive,18234,32532,bellicose,-1,3,3
aggressive,18234,35646,encroaching,-1,3,3
aggressive,29545,3504,threatening,-1,1,3
aggressive,29545,5388,destructive,5,1,3
aggressive,29545,5902,disruptive,6,3,3
aggressive,29545,5913,warlike,-1,3,3
aggressive,29545,6185,disturbing,6,3,3
aggressive,29545,6242,intrusive,-1,1,3
aggressive,29545,6939,barbaric,-1,3,3
aggressive,29545,7060,offensive,4,3,3
aggressive,29545,7756,contentious,-1,1,3
aggressive,29545,8766,militant,5,3,3
aggressive,29545,11146,rapacious,-1,3,3
aggressive,29545,11584,hawkish,-1,3,3
aggressive,29545,12559,attacking,-1,3,3
aggressive,29545,18624,combative,-1,1,3
aggressive,29545,23781,pugnacious,-1,3,3
aggressive,29545,23965,intruding,-1,3,3
aggressive,29545,31695,antipathetic,-1,3,3
aggressive,29545,32532,bellicose,-1,3,3
aggressive,29545,35646,encroaching,-1,3,3
aggressive,3851,3504,threatening,-1,3,3
aggressive,3851,5388,destructive,5,3,3
aggressive,3851,5902,disruptive,6,1,3
aggressive,3851,5913,warlike,-1,1,3
aggressive,3851,6185,disturbing,6,1,3
aggressive,3851,6242,intrusive,-1,3,3
aggressive,3851,6939,barbaric,-1,1,3
aggressive,3851,7060,offensive,4,1,3
aggressive,3851,7756,contentious,-1,3,3
aggressive,3851,8766,militant,5,1,3
aggressive,3851,11146,rapacious,-1,1,3
aggressive,3851,11584,hawkish,-1,1,3
aggressive,3851,12559,attacking,-1,1,3
aggressive,3851,18624,combative,-1,3,3
aggressive,3851,23781,pugnacious,-1,1,3
aggressive,3851,23965,intruding,-1,1,3
aggressive,25455,3504,threatening,-1,1,3
aggressive,25455,5388,destructive,5,1,3
aggressive,25455,5902,disruptive,6,3,3
aggressive,25455,5913,warlike,-1,3,3
aggressive,25455,6185,disturbing,6,3,3
aggressive,25455,6242,intrusive,-1,1,3
aggressive,25455,6939,barbaric,-1,3,3
aggressive,25455,7060,offensive,4,3,3
aggressive,25455,7756,contentious,-1,1,3
aggressive,25455,8766,militant,5,3,3
aggressive,25455,11146,rapacious,-1,3,3
aggressive,25455,11584,hawkish,-1,3,3
aggressive,25455,12559,attacking,-1,3,3
aggressive,25455,18624,combative,-1,1,3
aggressive,25455,23781,pugnacious,-1,3,3
aggressive,25455,23965,intruding,-1,3,3
aggressive,25455,31695,antipathetic,-1,3,3
aggressive,25455,32532,bellicose,-1,3,3
aggressive,25455,35646,encroaching,-1,3,3
aggressive,25894,3504,threatening,-1,1,3
aggressive,25894,5388,destructive,5,1,3
aggressive,25894,5902,disruptive,6,3,3
aggressive,25894,5913,warlike,-1,3,3
aggressive,25894,6185,disturbing,6,3,3
aggressive,25894,6242,intrusive,-1,1,3
aggressive,25894,6939,barbaric,-1,3,3
aggressive,25894,7060,offensive,4,3,3
aggressive,25894,7756,contentious,-1,1,3
aggressive,25894,8766,militant,5,3,3
aggressive,25894,11146,rapacious,-1,3,3
aggressive,25894,11584,hawkish,-1,3,3
aggressive,25894,12559,attacking,-1,3,3
aggressive,25894,18624,combative,-1,1,3
aggressive,25894,23781,pugnacious,-1,3,3
aggressive,25894,23965,intruding,-1,3,3
aggressive,25894,31695,antipathetic,-1,3,3
aggressive,25894,32532,bellicose,-1,3,3
aggressive,25894,35646,encroaching,-1,3,3
refuse,1579,1737,waste,3,3,2
refuse,1579,1774,dust,3,2,2
refuse,1579,2209,dump,6,2,2
refuse,1579,2643,litter,4,2,2
refuse,1579,2670,sediment,-1,2,2
refuse,1579,3870,rubbish,3,3,2
refuse,1579,7348,muck,-1,2,2
refuse,1579,7428,residue,5,2,2
refuse,1579,11187,swill,-1,2,2
refuse,1579,15182,trash,6,3,2
refuse,1579,18394,hogwash,-1,2,2
refuse,1579,22285,offal,-1,2,2
refuse,1579,28163,dunghill,-1,2,2
refuse,1579,29983,scum,-1,2,2
score,2865,110,number,1,1,1
score,2865,611,mark,4,1,1
score,2865,1494,result,3,1,1
score,2865,2126,addition,4,2,1
score,2865,3241,sum,3,2,1
score,2865,3265,record,2,1,1
score,2865,3416,stock,5,2,1
score,2865,4524,tab,-1,2,1
score,2865,4983,summary,4,2,1
score,2865,6778,reckoning,-1,2,1
score,2865,8222,aggregate,-1,2,1
score,2865,12502,tally,-1,1,1
score,2865,13502,summation,-1,2,1
score,2865,23602,average,3,1,1
score,2865,32694,rate,4,1,1
score,2865,33175,account,3,1,1
score,2865,33313,grade,4,1,1
score,2865,33648,outcome,5,2,1
score,2865,33709,count,3,1,1
score,2865,34953,amount,3,1,1
confused,31723,2821,perplexed,-1,1,3
confused,31723,3373,bewildered,-1,1,3
confused,31723,5331,puzzled,4,1,3
confused,31723,6460,muddled,-1,1,3
confused,31723,6823,punchy,-1,3,3
confused,31723,10181,flummoxed,-1,2,3
confused,31723,12478,unglued,-1,3,3
confused,31723,15821,distracted,-1,1,3
confused,31723,20486,perturbed,-1,1,3
confused,31723,21473,stumped,-1,2,3
confused,31723,22647,nonplussed,-1,2,3
confused,31723,25642,disorganized,4,1,3
confused,31723,31510,screwy,-1,3,3
confused,31723,31829,addled,-1,2,3
confused,31723,31830,befuddled,-1,1,3
confused,31723,31831,dazed,6,1,3
confused,31723,32293,flustered,-1,2,3
confused,31723,33567,disconcerted,-1,2,3
confused,31723,33835,abashed,-1,2,3
confused,31723,34178,spaced out,-1,3,3
confused,31723,37172,slaphappy,-1,3,3
belongings,36820,1533,gear,4,2,3
belongings,36820,6321,paraphernalia,-1,2,3
belongings,36820,31291,assets,5,2,3
belongings,36820,32913,stuff,3,2,3
belongings,36820,33564,property,3,2,3
belongings,36820,33979,goods,3,2,3
belongings,36820,34693,things,1,2,3
belongings,36820,37311,effects,3,2,3
suffer,1896,25,get,1,1,2
suffer,1896,415,ache,3,2,2
suffer,1896,484,brave,3,2,2
suffer,1896,551,hurt,2,1,2
suffer,1896,1101,pain,2,2,2
suffer,1896,1263,flag,3,2,2
suffer,1896,1846,deteriorate,5,1,2
suffer,1896,1906,experience,3,1,2
suffer,1896,2811,ail,-1,2,2
suffer,1896,4018,undergo,5,1,2
suffer,1896,4058,grieve,-1,2,2
suffer,1896,4708,endure,4,1,2
suffer,1896,6513,droop,-1,2,2
suffer,1896,8262,writhe,-1,2,2
suffer,1896,9525,languish,-1,2,2
suffer,1896,9957,sicken,-1,2,2
suffer,1896,13242,agonize,-1,2,2
suffer,1896,31816,smart,3,2,2
cattle,3461,1385,herd,-1,1,1
cattle,3461,3049,livestock,-1,2,1
cattle,3461,3416,stock,5,2,1
cattle,3461,36722,beasts,-1,2,1
fashionable,26350,220,now,1,3,3
fashionable,26350,237,hot,1,1,3
fashionable,26350,557,usual,2,3,3
fashionable,26350,1231,modern,2,1,3
fashionable,26350,2005,current,4,3,3
fashionable,26350,3817,contemporary,4,1,3
fashionable,26350,6265,genteel,-1,3,3
fashionable,26350,10979,upscale,-1,1,3
fashionable,26350,11002,trendy,5,1,3
fashionable,26350,11827,mod,-1,1,3
fashionable,26350,12483,prevailing,-1,3,3
fashionable,26350,16594,natty,-1,3,3
fashionable,26350,21691,rakish,-1,3,3
fashionable,26350,21753,modish,-1,3,3
fashionable,26350,23049,swank,-1,1,3
fashionable,26350,26168,new,1,1,3
fashionable,26350,31351,latest,2,3,3
fashionable,26350,31447,popular,2,1,3
fashionable,26350,31816,smart,3,1,3
fashionable,26350,31819,dashing,-1,3,3
fashionable,26350,32382,with it,-1,3,3
fashionable,26350,32759,fly,2,3,3
fashionable,26350,33187,customary,5,3,3
fashionable,26350,33768,chic,-1,1,3
fashionable,26350,33769,chichi,-1,3,3
fashionable,26350,34098,all the rage,4,3,3
fashionable,26350,34099,faddy,-1,3,3
fashionable,26350,34341,last word,-1,3,3
fashionable,26350,34342,newfangled,-1,3,3
fashionable,26350,34343,well-liked,-1,3,3
fashionable,27288,220,now,1,3,3
fashionable,27288,237,hot,1,1,3
fashionable,27288,557,usual,2,3,3
fashionable,27288,1231,modern,2,1,3
fashionable,27288,2005,current,4,3,3
fashionable,27288,3817,contemporary,4,1,3
fashionable,27288,6265,genteel,-1,3,3
fashionable,27288,10979,upscale,-1,1,3
fashionable,27288,11002,trendy,5,1,3
fashionable,27288,11827,mod,-1,1,3
fashionable,27288,12483,prevailing,-1,3,3
fashionable,27288,16594,natty,-1,3,3
fashionable,27288,21691,rakish,-1,3,3
fashionable,27288,21753,modish,-1,3,3
fashionable,27288,23049,swank,-1,1,3
fashionable,27288,26168,new,1,1,3
fashionable,27288,31351,latest,2,3,3
fashionable,27288,31447,popular,2,1,3
fashionable,27288,31816,smart,3,1,3
fashionable,27288,31819,dashing,-1,3,3
fashionable,27288,32382,with it,-1,3,3
fashionable,27288,32759,fly,2,3,3
fashionable,27288,33187,customary,5,3,3
fashionable,27288,33768,chic,-1,1,3
fashionable,27288,33769,chichi,-1,3,3
fashionable,27288,34098,all the rage,4,3,3
fashionable,27288,34099,faddy,-1,3,3
fashionable,27288,34341,last word,-1,3,3
fashionable,27288,34342,newfangled,-1,3,3
fashionable,27288,34343,well-liked,-1,3,3
fashionable,22058,220,now,1,3,3
fashionable,22058,237,hot,1,1,3
fashionable,22058,557,usual,2,3,3
fashionable,22058,1231,modern,2,1,3
fashionable,22058,2005,current,4,3,3
fashionable,22058,3817,contemporary,4,1,3
fashionable,22058,6265,genteel,-1,3,3
fashionable,22058,10979,upscale,-1,1,3
fashionable,22058,11002,trendy,5,1,3
fashionable,22058,11827,mod,-1,1,3
fashionable,22058,12483,prevailing,-1,3,3
fashionable,22058,16594,natty,-1,3,3
fashionable,22058,21691,rakish,-1,3,3
fashionable,22058,21753,modish,-1,3,3
fashionable,22058,23049,swank,-1,1,3
fashionable,22058,23102,new,1,1,3
fashionable,22058,31351,latest,2,3,3
fashionable,22058,31447,popular,2,1,3
fashionable,22058,31816,smart,3,1,3
fashionable,22058,31819,dashing,-1,3,3
fashionable,22058,32382,with it,-1,3,3
fashionable,22058,32759,fly,2,3,3
fashionable,22058,33187,customary,5,3,3
fashionable,22058,33768,chic,-1,1,3
fashionable,22058,33769,chichi,-1,3,3
fashionable,22058,34098,all the rage,4,3,3
fashionable,22058,34099,faddy,-1,3,3
fashionable,22058,34341,last word,-1,3,3
fashionable,22058,34342,newfangled,-1,3,3
fashionable,22058,34343,well-liked,-1,3,3
fashionable,6007,220,now,1,1,3
fashionable,6007,237,hot,1,3,3
fashionable,6007,443,new,1,3,3
fashionable,6007,557,usual,2,1,3
fashionable,6007,1231,modern,2,3,3
fashionable,6007,2005,current,4,1,3
fashionable,6007,3817,contemporary,4,3,3
fashionable,6007,6265,genteel,-1,1,3
fashionable,6007,10979,upscale,-1,3,3
fashionable,6007,11002,trendy,5,3,3
fashionable,6007,11827,mod,-1,3,3
fashionable,6007,12483,prevailing,-1,1,3
fashionable,6007,16594,natty,-1,1,3
fashionable,6007,21691,rakish,-1,1,3
fashionable,6007,21753,modish,-1,1,3
fashionable,6007,23049,swank,-1,3,3
fashionable,25501,220,now,1,3,3
fashionable,25501,237,hot,1,1,3
fashionable,25501,557,usual,2,3,3
fashionable,25501,1231,modern,2,1,3
fashionable,25501,2005,current,4,3,3
fashionable,25501,3817,contemporary,4,1,3
fashionable,25501,6265,genteel,-1,3,3
fashionable,25501,10979,upscale,-1,1,3
fashionable,25501,11002,trendy,5,1,3
fashionable,25501,11827,mod,-1,1,3
fashionable,25501,12483,prevailing,-1,3,3
fashionable,25501,16594,natty,-1,3,3
fashionable,25501,21691,rakish,-1,3,3
fashionable,25501,21753,modish,-1,3,3
fashionable,25501,23049,swank,-1,1,3
fashionable,25501,23102,new,1,1,3
fashionable,25501,31351,latest,2,3,3
fashionable,25501,31447,popular,2,1,3
fashionable,25501,31816,smart,3,1,3
fashionable,25501,31819,dashing,-1,3,3
fashionable,25501,32382,with it,-1,3,3
fashionable,25501,32759,fly,2,3,3
fashionable,25501,33187,customary,5,3,3
fashionable,25501,33768,chic,-1,1,3
fashionable,25501,33769,chichi,-1,3,3
fashionable,25501,34098,all the rage,4,3,3
fashionable,25501,34099,faddy,-1,3,3
fashionable,25501,34341,last word,-1,3,3
fashionable,25501,34342,newfangled,-1,3,3
fashionable,25501,34343,well-liked,-1,3,3
female,1917,5554,womanly,-1,3,2
female,1917,5596,feminine,5,1,2
female,1917,6527,fertile,6,3,2
female,1917,7823,maternal,-1,3,2
female,1917,11439,fecund,-1,3,2
female,1917,39315,effeminate,-1,3,2
dull,688,212,low,3,2,1
dull,688,728,thick,3,1,1
dull,688,807,stupid,3,3,1
dull,688,1207,boring,1,3,1
dull,688,1496,simple,2,3,1
dull,688,1645,dim,6,3,1
dull,688,2537,slow,1,3,1
dull,688,2667,shallow,4,2,1
dull,688,2826,backward,6,1,1
dull,688,4217,tedious,5,3,1
dull,688,4940,ignorant,6,1,1
dull,688,6292,sluggish,-1,3,1
dull,688,17224,daft,-1,1,1
dull,688,19723,besotted,-1,1,1
dull,688,20478,stolid,-1,1,1
dull,688,20578,dim-witted,-1,1,1
dull,688,20600,witless,-1,1,1
dull,688,21818,dense,4,1,1
dull,688,28092,indolent,-1,1,1
dull,688,31141,vacuous,-1,1,1
dull,27301,807,stupid,3,1,1
dull,27301,1207,boring,1,1,1
dull,27301,1645,dim,6,1,1
dull,27301,2537,slow,1,1,1
dull,27301,2667,shallow,4,2,1
dull,27301,2826,backward,6,3,1
dull,27301,4217,tedious,5,1,1
dull,27301,4940,ignorant,6,3,1
dull,27301,6292,sluggish,-1,1,1
dull,27301,13270,low,3,2,1
dull,27301,13903,thick,3,3,1
dull,27301,17224,daft,-1,3,1
dull,27301,19723,besotted,-1,3,1
dull,27301,20478,stolid,-1,3,1
dull,27301,20600,witless,-1,3,1
dull,27301,25418,dense,4,3,1
dull,27301,25964,simple,2,1,1
dull,27301,26203,dim-witted,-1,3,1
dull,27301,28272,indolent,-1,3,1
dull,27301,31141,vacuous,-1,3,1
dull,27301,31829,addled,-1,2,1
dull,27301,31833,dumb,5,1,1
dull,27301,32159,moronic,-1,3,1
dull,27301,32439,half-baked,-1,3,1
dull,27301,32512,brainless,-1,3,1
dull,27301,32751,imbecilic,-1,3,1
dull,27301,33019,scatterbrained,-1,3,1
dull,27301,33510,wearisome,-1,3,1
dull,27301,34369,insensate,-1,3,1
dull,15736,212,low,3,2,1
dull,15736,728,thick,3,1,1
dull,15736,807,stupid,3,3,1
dull,15736,1207,boring,1,3,1
dull,15736,1496,simple,2,3,1
dull,15736,1645,dim,6,3,1
dull,15736,2537,slow,1,3,1
dull,15736,2667,shallow,4,2,1
dull,15736,2826,backward,6,1,1
dull,15736,4217,tedious,5,3,1
dull,15736,4940,ignorant,6,1,1
dull,15736,6292,sluggish,-1,3,1
dull,15736,16577,simple,2,3,1
dull,15736,17224,daft,-1,1,1
dull,15736,19723,besotted,-1,1,1
dull,15736,20478,stolid,-1,1,1
dull,15736,20578,dim-witted,-1,1,1
dull,15736,20600,witless,-1,1,1
dull,15736,21818,dense,4,1,1
dull,15736,28092,indolent,-1,1,1
dull,15736,31141,vacuous,-1,1,1
dull,22100,807,stupid,3,1,1
dull,22100,1207,boring,1,1,1
dull,22100,1645,dim,6,1,1
dull,22100,2537,slow,1,1,1
dull,22100,2667,shallow,4,2,1
dull,22100,2826,backward,6,3,1
dull,22100,4217,tedious,5,1,1
dull,22100,4940,ignorant,6,3,1
dull,22100,6292,sluggish,-1,1,1
dull,22100,13270,low,3,2,1
dull,22100,13903,thick,3,3,1
dull,22100,16577,simple,2,1,1
dull,22100,17224,daft,-1,3,1
dull,22100,19723,besotted,-1,3,1
dull,22100,20478,stolid,-1,3,1
dull,22100,20600,witless,-1,3,1
dull,22100,24387,dim-witted,-1,3,1
dull,22100,25418,dense,4,3,1
dull,22100,28272,indolent,-1,3,1
dull,22100,31141,vacuous,-1,3,1
dull,22100,31829,addled,-1,2,1
dull,22100,31833,dumb,5,1,1
dull,22100,32159,moronic,-1,3,1
dull,22100,32439,half-baked,-1,3,1
dull,22100,32512,brainless,-1,3,1
dull,22100,32751,imbecilic,-1,3,1
dull,22100,33019,scatterbrained,-1,3,1
dull,22100,33510,wearisome,-1,3,1
dull,22100,34369,insensate,-1,3,1
dull,25511,807,stupid,3,1,1
dull,25511,1207,boring,1,1,1
dull,25511,1645,dim,6,1,1
dull,25511,2537,slow,1,1,1
dull,25511,2667,shallow,4,2,1
dull,25511,2826,backward,6,3,1
dull,25511,4217,tedious,5,1,1
dull,25511,4940,ignorant,6,3,1
dull,25511,6292,sluggish,-1,1,1
dull,25511,13270,low,3,2,1
dull,25511,13903,thick,3,3,1
dull,25511,16577,simple,2,1,1
dull,25511,17224,daft,-1,3,1
dull,25511,19723,besotted,-1,3,1
dull,25511,20478,stolid,-1,3,1
dull,25511,20600,witless,-1,3,1
dull,25511,24387,dim-witted,-1,3,1
dull,25511,25418,dense,4,3,1
dull,25511,28272,indolent,-1,3,1
dull,25511,31141,vacuous,-1,3,1
dull,25511,31829,addled,-1,2,1
dull,25511,31833,dumb,5,1,1
dull,25511,32159,moronic,-1,3,1
dull,25511,32439,half-baked,-1,3,1
dull,25511,32512,brainless,-1,3,1
dull,25511,32751,imbecilic,-1,3,1
dull,25511,33019,scatterbrained,-1,3,1
dull,25511,33510,wearisome,-1,3,1
dull,25511,34369,insensate,-1,3,1
positive,4232,235,cold,1,2,3
positive,4232,244,hard,2,1,3
positive,4232,463,real,2,2,3
positive,4232,630,clear,2,3,3
positive,4232,819,concrete,4,2,3
positive,4232,1288,perfect,2,2,3
positive,4232,1526,factual,-1,1,3
positive,4232,1698,complete,2,1,3
positive,4232,2246,rank,5,2,3
positive,4232,2352,actual,4,1,3
positive,4232,2446,direct,3,1,3
positive,4232,2945,express,4,2,3
positive,4232,3001,confident,3,3,3
positive,4232,3576,genuine,4,1,3
positive,4232,4528,thorough,4,1,3
positive,4232,4773,specific,4,3,3
positive,4232,4853,outright,-1,1,3
positive,4232,4946,forceful,6,1,3
positive,4232,5163,explicit,6,1,3
positive,4232,5412,absolute,4,2,3
positive,4232,5928,unmitigated,-1,1,3
positive,4232,7143,unmistakable,-1,1,3
positive,4232,7454,undeniable,5,1,3
positive,4232,8791,downright,-1,1,3
positive,4232,10272,assured,-1,1,3
positive,4232,10445,indisputable,6,1,3
positive,4232,10486,consummate,-1,1,3
positive,4232,10563,unambiguous,-1,1,3
positive,4232,12889,decisive,4,3,3
positive,4232,14442,unequivocal,-1,1,3
positive,4232,14472,indubitable,-1,1,3
positive,4232,14523,categorical,-1,1,3
positive,4232,16574,incontrovertible,-1,1,3
positive,4232,19044,irrefutable,-1,1,3
positive,4232,19542,forcible,-1,1,3
positive,4232,20488,affirmative,-1,2,3
positive,4232,21854,conclusive,6,3,3
positive,4232,22730,firm,4,2,3
positive,4232,22883,sure,2,1,3
background,1235,798,practice,4,3,2
background,1235,1086,history,2,3,2
background,1235,1087,culture,3,3,2
background,1235,1713,training,3,3,2
background,1235,1724,atmosphere,3,2,2
background,1235,1794,aura,-1,2,2
background,1235,1959,education,3,3,2
background,1235,2192,tradition,4,3,2
background,1235,2205,environment,2,3,2
background,1235,2489,framework,4,2,2
background,1235,4323,capacity,4,2,2
background,1235,6474,backdrop,5,3,2
background,1235,6654,upbringing,4,3,2
background,1235,10697,attainment,-1,2,2
background,1235,11601,grounding,-1,2,2
background,1235,13830,breeding,-1,2,2
background,1235,15467,seasoning,-1,2,2
background,1235,28427,rearing,-1,2,2
crash,986,130,crack,4,2,1
crash,986,367,smash,4,2,1
crash,986,472,blast,5,3,1
crash,986,478,burst,4,2,1
crash,986,530,thunder,3,2,1
crash,986,627,sound,2,2,1
crash,986,632,clap,3,2,1
crash,986,1891,clang,-1,2,1
crash,986,2323,slam,4,2,1
crash,986,2895,din,-1,2,1
crash,986,3057,clash,6,3,1
crash,986,6636,racket,-1,2,1
crash,986,8979,boom,5,2,1
crash,986,9966,wham,-1,2,1
crash,986,13268,smashing,-1,2,1
crash,986,14687,peal,-1,2,1
crash,986,15480,clatter,-1,2,1
vowel,769,4726,articulate,5,3,2
vowel,769,4998,lyric,4,2,2
vowel,769,5141,oral,4,2,2
vowel,769,6039,verbal,6,3,2
vowel,769,7400,voiced,-1,1,2
vowel,769,10130,operatic,-1,3,2
vowel,769,10481,said,-1,1,2
vowel,769,10526,choral,-1,3,2
vowel,769,10528,phonetic,-1,1,2
vowel,769,15841,articulated,-1,1,2
vowel,769,22043,modulated,-1,1,2
vowel,769,29482,expressed,-1,1,2
vowel,769,30841,sung,-1,2,2
lawyer,7068,5304,solicitor,5,2,2
lawyer,7068,6028,advocate,6,1,2
lawyer,7068,6423,mouthpiece,-1,2,2
lawyer,7068,7633,practitioner,6,2,2
lawyer,7068,8926,attorney,5,2,2
lawyer,7068,9574,counsellor,6,2,2
lawyer,7068,13250,defender,4,2,2
lawyer,7068,17089,counsel,-1,2,2
lawyer,7068,18326,jurist,-1,2,2
lawyer,7068,20745,barrister,-1,2,2
lawyer,7068,32788,counselor,-1,1,2
lawyer,7068,35796,proctor,-1,2,2
lawyer,7068,37750,attorney-at-law,-1,3,2
lawyer,7068,38045,legal eagle,-1,3,2
recent,4215,443,new,1,3,2
recent,4215,565,late,1,3,2
recent,4215,666,young,1,2,2
recent,4215,1231,modern,2,2,2
recent,4215,1729,fresh,3,1,2
recent,4215,2214,novel,3,2,2
recent,4215,2753,newborn,-1,2,2
recent,4215,3817,contemporary,4,2,2
recent,4215,4781,latter,4,2,2
recent,4215,17064,modernistic,-1,1,2
definitely,3772,1332,easily,2,1,5
definitely,3772,1337,finally,2,1,5
definitely,3772,1693,obviously,3,1,5
definitely,3772,2295,surely,4,1,5
definitely,3772,2435,absolutely,3,1,5
definitely,3772,4010,specifically,5,3,5
definitely,3772,4114,expressly,-1,3,5
definitely,3772,5122,plainly,-1,1,5
definitely,3772,10283,decidedly,-1,1,5
definitely,3772,10587,unequivocally,-1,1,5
definitely,3772,13626,undeniably,6,1,5
definitely,3772,16181,doubtless,-1,1,5
definitely,3772,22746,unmistakably,-1,3,5
definitely,3772,32054,positively,4,3,5
definitely,3772,32060,indubitably,-1,3,5
definitely,3772,32615,categorically,-1,3,5
definitely,3772,32617,unquestionably,5,1,5
definitely,3772,33077,explicitly,5,3,5
definitely,3772,33081,without fail,4,3,5
definitely,3772,37425,without doubt,3,3,5
compose,2052,49,make,1,2,2
compose,2052,850,compound,4,2,2
compose,2052,1130,form,4,1,2
compose,2052,1403,fashion,2,2,2
compose,2052,4706,construct,4,1,2
compose,2052,7063,constitute,5,1,2
compose,2052,19710,comprise,5,1,2
compose,2052,31898,build,2,1,2
sense,884,404,smell,3,2,1
sense,884,1541,sight,3,2,1
sense,884,1831,taste,3,3,1
sense,884,3501,function,4,2,1
sense,884,3692,sensation,4,2,1
sense,884,4270,faculty,5,2,1
